166|4.23|povezava|SBZ0 sbz2|znanje|DA
264|6.3|povezava|SBZ0 sbz2|spremenljivka|DA
234|4.84|povezava|SBZ0 sbz2|cilj|DA
176|6.04|povezava|SBZ0 sbz2|teorija|DA
226|7.28|povezava|SBZ0 sbz2|graf|DA
194|5.01|povezava|SBZ0 sbz2|uporabnik|DA
652|8.42|povezava|priredje|odnos|DA
335|7.22|povezava|priredje|sodelovanje|DA
179|7.09|povezava|priredje|komunikacija|DA
98|7.1|povezava|priredje|interakcija|DA
292|6.83|povezava|priredje|podatek|DA
110|5.86|povezava|priredje|vsebina|DA
281|8.64|povezava|priredje|odvisnost|DA
230|7.44|povezava|priredje|vpliv|DA
165|7.56|povezava|priredje|element|DA
156|7.34|povezava|priredje|razlika|DA
185|6.4|povezava|priredje|sistem|DA
164|7.58|povezava|priredje|omrežje|DA
155|5.88|povezava|priredje|proces|DA
135|7.56|povezava|priredje|mreža|DA
135|6.27|povezava|priredje|struktura|DA
126|6.56|povezava|priredje|objekt|DA
99|4.64|povezava|priredje|organizacija|DA
177|8.27|povezava|priredje|vozlišče|DA
143|7.18|povezava|priredje|vzorec|DA
132|7.47|povezava|priredje|stik|DA
117|7.45|povezava|priredje|partnerstvo|DA
101|7.3|povezava|priredje|sestavina|DA
222|7.69|povezava|priredje|povezava|NE
127|7.18|povezava|priredje|razmerje|NE
173|6.08|povezava|priredje|informacija|NE
2619|8.58|povezava|Neg-gbz SBZ2|biti|DA
2045|8.11|povezava|Neg-gbz SBZ2|imeti|DA
180|8.57|povezava|Neg-gbz SBZ2|videti|DA
128|8.27|povezava|Neg-gbz SBZ2|najti|DA
104|7.52|povezava|Neg-gbz SBZ2|omogočati|DA
70|6.85|povezava|Neg-gbz SBZ2|vsebovati|DA
66|7.03|povezava|Neg-gbz SBZ2|zahtevati|DA
65|6.62|povezava|Neg-gbz SBZ2|potrebovati|DA
88|7.95|povezava|Neg-gbz SBZ2|kazati|DA
86|8.11|povezava|Neg-gbz SBZ2|pokazati|DA
2188|7.94|povezava|gbz SBZ2|imeti|NE
309|8.9|povezava|gbz SBZ2|najti|NE
146|9.02|povezava|gbz SBZ2|vzpostaviti|NE
65|7.35|povezava|gbz SBZ2|iskati|NE
203|8.35|povezava|gbz SBZ2|videti|NE
122|8.36|povezava|gbz SBZ2|pokazati|NE
117|7.54|povezava|gbz SBZ2|omogočati|NE
102|8.09|povezava|gbz SBZ2|ugotoviti|NE
87|6.9|povezava|gbz SBZ2|vsebovati|NE
78|6.75|povezava|gbz SBZ2|zahtevati|NE
69|8.02|povezava|gbz SBZ2|obstajati|NE
66|6.56|povezava|gbz SBZ2|potrebovati|NE
61|4.6|povezava|gbz SBZ2|kazati|NE
94|8.21|povezava|gbz SBZ2|potrditi|DA
53|7.91|povezava|gbz SBZ2|dokazati|NE
51|7.2|povezava|gbz SBZ2|opaziti|NE
421|4.89|povezava|rbz SBZ2|več|DA
194|5.07|povezava|rbz SBZ2|veliko|DA
146|4.69|povezava|rbz SBZ2|nekaj|DA
98|5.16|povezava|rbz SBZ2|največ|DA
69|6.06|povezava|rbz SBZ2|malo|DA
171|11.28|povezava|pbz0 SBZ2|neposreden|NE
83|10.66|povezava|pbz0 SBZ2|direkten|NE
149|10.4|povezava|pbz0 SBZ2|dober|NE
90|10.1|povezava|pbz0 SBZ2|jasen|NE
226|6.63|povezava|gbz SBZ3|slediti|DA
59|6.26|povezava|gbz SBZ3|služiti|DA
53|5.81|povezava|gbz SBZ3|nameniti|DA
55|6.63|povezava|sbz0 SBZ3|pozornost|NE
145|5.6|povezava|pbz0 SBZ3|namenjen|DA
1799|8.96|povezava|SBZ0 z sbz6|sistem|DA
1288|8.46|povezava|SBZ0 z sbz6|podjetje|DA
1104|8.27|povezava|SBZ0 z sbz6|okolje|DA
961|7.95|povezava|SBZ0 z sbz6|delo|DA
703|7.76|povezava|SBZ0 z sbz6|organizacija|DA
654|7.75|povezava|SBZ0 z sbz6|proces|DA
578|7.56|povezava|SBZ0 z sbz6|razvoj|DA
547|7.55|povezava|SBZ0 z sbz6|omrežje|DA
508|7.34|povezava|SBZ0 z sbz6|dejavnost|DA
507|7.1|povezava|SBZ0 z sbz6|država|DA
453|7.26|povezava|SBZ0 z sbz6|področje|DA
423|6.97|povezava|SBZ0 z sbz6|program|DA
403|7.03|povezava|SBZ0 z sbz6|banka|DA
749|8.01|povezava|SBZ0 z sbz6|internet|DA
709|7.89|povezava|SBZ0 z sbz6|baza|DA
694|7.71|povezava|SBZ0 z sbz6|partner|DA
487|7.2|povezava|SBZ0 z sbz6|dobavitelj|DA
392|6.83|povezava|SBZ0 z sbz6|kupec|DA
678|7.7|povezava|SBZ0 z sbz6|člen|DA
561|7.23|povezava|SBZ0 z sbz6|cilj|DA
489|7.22|povezava|SBZ0 z sbz6|izdelek|DA
390|6.99|povezava|SBZ0 z sbz6|tehnologija|DA
544|7.56|povezava|SBZ0 z sbz6|strežnik|DA
439|7.18|povezava|SBZ0 z sbz6|računalnik|DA
419|7.12|povezava|SBZ0 z sbz6|dejavnik|DA
2714|9.94|povezava|SBZ0 med sbz6|spremenljivka|DA
1375|8.84|povezava|SBZ0 med sbz6|podjetje|DA
705|8.19|povezava|SBZ0 med sbz6|proces|DA
704|8.16|povezava|SBZ0 med sbz6|sistem|DA
604|7.86|povezava|SBZ0 med sbz6|delo|DA
567|7.93|povezava|SBZ0 med sbz6|aktivnost|DA
432|7.48|povezava|SBZ0 med sbz6|enota|DA
402|6.79|povezava|SBZ0 med sbz6|država|DA
394|7.08|povezava|SBZ0 med sbz6|skupina|DA
1072|8.84|povezava|SBZ0 med sbz6|zadovoljstvo|DA
447|7.61|povezava|SBZ0 med sbz6|uspešnost|DA
390|7.4|povezava|SBZ0 med sbz6|kakovost|DA
788|8.37|povezava|SBZ0 med sbz6|stopnja|DA
457|7.54|povezava|SBZ0 med sbz6|število|DA
311|7.07|povezava|SBZ0 med sbz6|velikost|DA
743|8.3|povezava|SBZ0 med sbz6|element|DA
612|8.02|povezava|SBZ0 med sbz6|dejavnik|DA
569|7.63|povezava|SBZ0 med sbz6|človek|DA
374|7.23|povezava|SBZ0 med sbz6|uporabnik|DA
543|7.86|povezava|SBZ0 med sbz6|cilj|DA
376|7.31|povezava|SBZ0 med sbz6|kultura|DA
369|7.3|povezava|SBZ0 med sbz6|pojem|DA
400|7.43|povezava|SBZ0 med sbz6|podatek|DA
392|7.41|povezava|SBZ0 med sbz6|starost|DA
361|7.29|povezava|SBZ0 med sbz6|računalnik|DA
348|7.62|povezava|sbz0 v SBZ5|aktivnost|DA
270|6.85|povezava|sbz0 v SBZ5|dejavnost|DA
265|5.81|povezava|sbz0 v SBZ5|delo|DA
168|6.31|povezava|sbz0 v SBZ5|sistem|DA
137|6.54|povezava|sbz0 v SBZ5|dogodek|DA
375|8.0|povezava|sbz0 v SBZ5|tveganje|DA
265|7.04|povezava|sbz0 v SBZ5|storitev|DA
231|7.2|povezava|sbz0 v SBZ5|strošek|DA
217|7.09|povezava|sbz0 v SBZ5|naloga|DA
175|7.16|povezava|sbz0 v SBZ5|dejanje|DA
170|6.93|povezava|sbz0 v SBZ5|cilj|DA
333|7.89|povezava|sbz0 v SBZ5|vprašanje|DA
174|6.81|povezava|sbz0 v SBZ5|problem|DA
278|7.9|povezava|sbz0 v SBZ5|člen|DA
272|7.45|povezava|sbz0 v SBZ5|informacija|DA
160|6.14|povezava|sbz0 v SBZ5|podatek|DA
139|7.0|povezava|sbz0 v SBZ5|trditev|DA
138|6.57|povezava|sbz0 v SBZ5|znanje|DA
215|5.57|povezava|sbz0 v SBZ5|razlika|DA
393|6.42|povezava|sbz0 v SBZ5|podjetje|NE
226|7.28|povezava|sbz0 v SBZ5|okolje|NE
179|6.43|povezava|sbz0 v SBZ5|proces|NE
151|6.03|povezava|sbz0 v SBZ5|Slovenija|NE
139|5.68|povezava|sbz0 v SBZ5|država|NE
151|6.48|povezava|sbz0 v SBZ5|posameznik|NE
197|4.86|povezava|sbz0 o SBZ5|podatek|DA
162|5.25|povezava|sbz0 o SBZ5|informacija|DA
85|8.19|povezava|sbz0 o SBZ5|dokaz|DA
181|7.64|povezava|sbz0 o SBZ5|raziskava|DA
60|7.89|povezava|sbz0 o SBZ5|študija|DA
51|6.45|povezava|sbz0 o SBZ5|ideja|DA
51|5.66|povezava|sbz0 o SBZ5|vprašanje|DA
85|8.63|povezava|sbz0 o SBZ5|hipoteza|DA
63|8.05|povezava|sbz0 o SBZ5|ugotovitev|DA
62|8.69|povezava|sbz0 o SBZ5|referendum|DA
110|6.27|povezava|sbz0 na SBZ5|poudarek|DA
67|10.19|povezava|sbz0 na SBZ5|utež|DA
59|7.94|povezava|sbz0 na SBZ5|vrednost|DA
230|5.39|povezava|sbz0 po SBZ5|potreba|DA
7705|6.44|povezava|gbz v SBZ5|biti|DA
708|8.0|povezava|gbz v SBZ5|uporabljati|DA
478|7.91|povezava|gbz v SBZ5|pojavljati|DA
367|7.23|povezava|gbz v SBZ5|delovati|DA
252|7.74|povezava|gbz v SBZ5|nastati|DA
151|5.99|povezava|gbz v SBZ5|potekati|DA
147|6.64|povezava|gbz v SBZ5|pojaviti|DA
144|4.63|povezava|gbz v SBZ5|imeti|DA
114|6.0|povezava|gbz v SBZ5|izvajati|DA
113|6.49|povezava|gbz v SBZ5|uporabiti|DA
110|7.08|povezava|gbz v SBZ5|nastajati|DA
85|6.72|povezava|gbz v SBZ5|razvijati|DA
277|8.14|povezava|gbz v SBZ5|obravnavati|DA
142|7.93|povezava|gbz v SBZ5|omenjati|DA
120|6.4|povezava|gbz v SBZ5|videti|DA
90|7.12|povezava|gbz v SBZ5|razumeti|DA
72|7.13|povezava|gbz v SBZ5|razlagati|DA
71|6.3|povezava|gbz v SBZ5|iskati|DA
114|5.69|povezava|gbz v SBZ5|kazati|DA
103|7.65|povezava|gbz v SBZ5|preučevati|DA
102|7.61|povezava|gbz v SBZ5|proučevati|DA
95|6.74|povezava|gbz v SBZ5|govoriti|DA
66|6.94|povezava|gbz v SBZ5|učiti|DA
64|6.22|povezava|gbz v SBZ5|nastopati|DA
70|4.77|povezava|gbz v SBZ5|morati|NE
525|6.33|povezava|gbz na SBZ5|temeljiti|DA
181|3.22|povezava|gbz na SBZ5|biti|NE
309|6.25|povezava|gbz o SBZ5|govoriti|DA
75|6.82|povezava|gbz o SBZ5|razmišljati|DA
54|6.44|povezava|gbz o SBZ5|poročati|DA
77|5.07|povezava|gbz o SBZ5|biti|NE
69|6.12|povezava|gbz pri SBZ5|iti|DA
236|4.25|povezava|gbz pri SBZ5|biti|NE
62|2.35|povezava|gbz po SBZ5|biti|NE
69|4.65|povezava|gbz ob SBZ5|biti|NE
1935|11.88|povezava|SBZ0 na sbz4|stran|DA
195|7.83|povezava|SBZ0 na sbz4|mesto|DA
141|8.22|povezava|SBZ0 na sbz4|sistem|DA
125|8.67|povezava|SBZ0 na sbz4|vir|DA
97|8.45|povezava|SBZ0 na sbz4|vsebina|DA
59|7.8|povezava|SBZ0 na sbz4|informacija|DA
259|10.03|povezava|SBZ0 na sbz4|baza|DA
52|7.81|povezava|SBZ0 na sbz4|datoteka|DA
231|9.75|povezava|SBZ0 na sbz4|internet|DA
143|8.66|povezava|SBZ0 na sbz4|omrežje|DA
78|8.3|povezava|SBZ0 na sbz4|portal|DA
69|8.06|povezava|SBZ0 na sbz4|splet|DA
159|9.01|povezava|SBZ0 na sbz4|strežnik|DA
116|8.88|povezava|SBZ0 na sbz4|dokument|DA
79|8.27|povezava|SBZ0 na sbz4|anketa|DA
106|8.83|povezava|SBZ0 na sbz4|blog|DA
56|7.55|povezava|SBZ0 na sbz4|naslov|DA
52|7.78|povezava|SBZ0 na sbz4|članek|DA
116|7.61|povezava|SBZ0 za sbz4|prenos|DA
79|7.67|povezava|SBZ0 za sbz4|dostop|DA
302|10.1|povezava|SBZ0 v sbz4|omrežje|DA
100|6.63|povezava|SBZ0 v sbz4|sistem|DA
58|8.43|povezava|SBZ0 v sbz4|struktura|DA
54|8.53|povezava|SBZ0 v sbz4|mreža|DA
280|11.77|povezava|SBZ0 v sbz4|internet|DA
119|10.53|povezava|SBZ0 v sbz4|splet|DA
1133|11.79|povezava|SBZ0 do sbz2|stran|DA
154|8.93|povezava|SBZ0 do sbz2|vsebina|DA
145|7.38|povezava|SBZ0 do sbz2|informacija|DA
136|8.56|povezava|SBZ0 do sbz2|mesto|DA
136|7.28|povezava|SBZ0 do sbz2|vir|DA
106|8.31|povezava|SBZ0 do sbz2|omrežje|DA
71|7.67|povezava|SBZ0 do sbz2|sistem|DA
54|6.21|povezava|SBZ0 do sbz2|podatek|DA
51|6.88|povezava|SBZ0 do sbz2|storitev|DA
227|9.98|povezava|SBZ0 do sbz2|anketa|DA
168|9.56|povezava|SBZ0 do sbz2|vprašalnik|DA
113|8.63|povezava|SBZ0 do sbz2|dokument|DA
67|8.24|povezava|SBZ0 do sbz2|članek|DA
216|8.54|povezava|SBZ0 do sbz2|internet|DA
181|9.49|povezava|SBZ0 do sbz2|strežnik|DA
79|8.2|povezava|SBZ0 do sbz2|splet|DA
54|7.89|povezava|SBZ0 do sbz2|portal|DA
210|9.45|povezava|SBZ0 do sbz2|baza|DA
75|8.16|povezava|SBZ0 do sbz2|aplikacija|DA
105|8.73|povezava|SBZ0 do sbz2|datoteka|DA
69|8.3|povezava|SBZ0 do sbz2|blog|DA
63|8.15|povezava|SBZ0 do sbz2|novica|DA
55|7.86|povezava|SBZ0 do sbz2|ponudnik|DA
203|5.66|povezava|SBZ0 z sbz2|stran|DA
60|8.99|povezava|SBZ0 preko sbz2|omrežje|DA
59|7.28|povezava|SBZ0 preko sbz2|internet|DA
91|9.5|povezava|SBZ0 iz sbz2|stran|DA
73|9.56|povezava|SBZ0 od sbz2|točka|DA
266|8.71|povezava|SBZ0 v sbz5|omrežje|DA
155|5.49|povezava|SBZ0 v sbz5|oblika|DA
147|8.13|povezava|SBZ0 v sbz5|model|DA
109|5.75|povezava|SBZ0 v sbz5|sistem|DA
107|3.58|povezava|SBZ0 v sbz5|podjetje|DA
102|3.4|povezava|SBZ0 v sbz5|Slovenija|DA
98|5.23|povezava|SBZ0 v sbz5|proces|DA
81|7.77|povezava|SBZ0 v sbz5|mreža|DA
58|3.54|povezava|SBZ0 v sbz5|država|DA
136|5.31|povezava|SBZ0 v sbz5|okvir|DA
134|6.43|povezava|SBZ0 v sbz5|smer|DA
95|7.41|povezava|SBZ0 v sbz5|veriga|DA
83|8.63|povezava|SBZ0 v sbz5|graf|DA
78|5.37|povezava|SBZ0 v sbz5|smisel|DA
63|8.22|povezava|SBZ0 v sbz5|sporočilo|DA
58|3.76|povezava|SBZ0 v sbz5|čas|DA
52|2.55|povezava|SBZ0 v sbz5|leto|DA
121|4.96|povezava|SBZ0 v sbz5|primer|NE
708|7.76|povezava|SBZ0 na sbz5|stran|DA
209|4.18|povezava|SBZ0 na sbz5|področje|DA
183|5.62|povezava|SBZ0 na sbz5|raven|DA
128|6.66|povezava|SBZ0 na sbz5|nivo|DA
91|5.12|povezava|SBZ0 na sbz5|območje|DA
78|4.26|povezava|SBZ0 na sbz5|mesto|DA
75|3.23|povezava|SBZ0 na sbz5|trg|DA
100|4.53|povezava|SBZ0 na sbz5|podlaga|DA
68|8.44|povezava|SBZ0 na sbz5|relacija|DA
66|8.9|povezava|SBZ0 na sbz5|iskalnik|DA
57|9.2|povezava|SBZ0 na sbz5|podstran|DA
1390|7.01|povezava|gbz za SBZ4|iti|DA
303|6.66|povezava|gbz za SBZ4|uporabljati|DA
128|6.55|povezava|gbz za SBZ4|uporabiti|DA
87|4.87|povezava|gbz za SBZ4|odločiti|DA
68|4.55|povezava|gbz za SBZ4|veljati|DA
61|5.78|povezava|gbz za SBZ4|odločati|DA
390|6.99|povezava|gbz za SBZ4|skrbeti|DA
194|8.19|povezava|gbz za SBZ4|služiti|DA
136|6.81|povezava|gbz za SBZ4|poskrbeti|DA
458|4.4|povezava|gbz za SBZ4|biti|NE
550|11.19|povezava|gbz na SBZ4|klikniti|DA
491|8.11|povezava|gbz na SBZ4|kazati|DA
166|3.44|povezava|gbz na SBZ4|vplivati|DA
99|8.42|povezava|gbz na SBZ4|pokazati|DA
275|5.69|povezava|gbz na SBZ4|nanašati|DA
111|6.23|povezava|gbz na SBZ4|osredotočiti|DA
88|6.63|povezava|gbz na SBZ4|osredotočati|DA
93|7.95|povezava|gbz na SBZ4|nakazovati|DA
75|6.74|povezava|gbz na SBZ4|opozoriti|DA
64|6.4|povezava|gbz na SBZ4|opozarjati|DA
145|3.58|povezava|gbz na SBZ4|biti|NE
56|7.3|povezava|gbz v SBZ4|vstopati|DA
54|4.99|povezava|gbz v SBZ4|vključiti|DA
50|5.79|povezava|gbz v SBZ4|vključevati|DA
132|4.14|povezava|gbz v SBZ4|biti|NE
180|9.09|povezava|sbz0 za SBZ4|vmesnik|DA
69|7.76|povezava|sbz0 za SBZ4|modul|DA
127|5.21|povezava|sbz0 za SBZ4|možnost|DA
59|6.14|povezava|sbz0 za SBZ4|skupina|DA
54|4.36|povezava|sbz0 za SBZ4|sistem|DA
52|4.75|povezava|sbz0 za SBZ4|podatek|DA
112|9.48|povezava|sbz0 za SBZ4|častnik|DA
105|8.18|povezava|sbz0 za SBZ4|test|DA
95|9.22|povezava|sbz0 za SBZ4|kabel|DA
63|8.3|povezava|sbz0 za SBZ4|priključek|DA
92|4.71|povezava|sbz0 za SBZ4|razlog|DA
59|4.58|povezava|sbz0 za SBZ4|osnova|DA
56|7.48|povezava|sbz0 za SBZ4|ključ|DA
839|11.26|povezava|sbz0 na SBZ4|klik|DA
52|4.92|povezava|sbz0 na SBZ4|pogled|DA
151|7.81|povezava|sbz0 v SBZ4|vključevanje|DA
125|11.72|povezava|sbz0 v SBZ4|salto|DA
93|5.86|povezava|sbz0 v SBZ4|vstop|DA
63|5.89|povezava|sbz0 v SBZ4|vpogled|DA
58|9.26|povezava|sbz0 v SBZ4|vstopanje|DA
67|6.74|povezava|sbz0 v SBZ4|Slovenija|NE
109|8.49|povezava|gbz preko SBZ2|potekati|DA
88|10.02|povezava|gbz preko SBZ2|dostopati|DA
192|8.31|povezava|gbz preko SBZ2|biti|NE
301|5.4|povezava|gbz do SBZ2|priti|DA
145|6.19|povezava|gbz do SBZ2|prihajati|DA
50|5.31|povezava|gbz do SBZ2|pripeljati|DA
285|6.03|povezava|gbz zaradi SBZ2|biti|NE
221|5.71|povezava|gbz iz SBZ2|izhajati|DA
120|6.76|povezava|gbz brez SBZ2|biti|DA
67|4.17|povezava|gbz od SBZ2|biti|NE
69|5.24|povezava|gbz poleg SBZ2|biti|NE
159|9.41|povezava|sbz0 z SBZ6|računalnik|DA
80|8.73|povezava|sbz0 z SBZ6|mreža|DA
51|7.65|povezava|sbz0 z SBZ6|omrežje|DA
121|8.27|povezava|sbz0 z SBZ6|stran|DA
73|4.03|povezava|sbz0 z SBZ6|zveza|DA
59|5.04|povezava|sbz0 z SBZ6|podjetje|DA
110|5.4|povezava|sbz0 nad SBZ6|nadzor|DA
84|9.4|povezava|sbz0 preko SBZ2|podatek|DA
53|9.26|povezava|sbz0 brez SBZ2|delo|DA
206|5.67|povezava|sbz0 do SBZ2|dostop|DA
135|5.18|povezava|gbz z SBZ6|ukvarjati|DA
126|6.55|povezava|gbz z SBZ6|doseči|DA
66|6.12|povezava|gbz z SBZ6|povezati|DA
470|4.73|povezava|gbz z SBZ6|biti|NE
84|7.86|povezava|pbz0 v SBZ5|pomemben|DA
80|7.35|povezava|pbz0 v SBZ5|uporabljen|DA
63|8.18|povezava|pbz0 v SBZ5|omenjen|DA
150|4.95|povezava|pbz0 v SBZ5|zaposlen|NE
195|4.79|povezava|pbz0 od SBZ2|odvisen|DA
55|10.14|povezava|pbz0 preko SBZ2|povezan|DA
52|4.77|povezava|pbz0 iz SBZ2|sestavljen|DA
99|4.94|povezava|pbz0 za SBZ4|potreben|DA
53|4.58|povezava|pbz0 za SBZ4|primeren|DA
54|4.66|povezava|pbz0 v SBZ4|vključen|DA
352|5.32|povezava|pbz0 z SBZ6|povezan|DA
55|6.71|povezava|pbz0 z SBZ6|opremljen|DA
26121|10.77|stanje|pbz0 SBZ0|dejanski|DA
20781|10.6|stanje|pbz0 SBZ0|trenuten|DA
6129|8.94|stanje|pbz0 SBZ0|sedanji|DA
2170|7.6|stanje|pbz0 SBZ0|prvoten|DA
24587|10.44|stanje|pbz0 SBZ0|obstoječ|DA
2250|5.37|stanje|pbz0 SBZ0|nov|DA
21034|9.83|stanje|pbz0 SBZ0|zdravstven|DA
8858|8.15|stanje|pbz0 SBZ0|finančen|DA
2568|6.66|stanje|pbz0 SBZ0|gospodarski|DA
6195|8.94|stanje|pbz0 SBZ0|želen|DA
5721|8.38|stanje|pbz0 SBZ0|slab|DA
3864|6.79|stanje|pbz0 SBZ0|dober|DA
4659|8.41|stanje|pbz0 SBZ0|začeten|DA
3608|7.69|stanje|pbz0 SBZ0|končen|DA
2253|7.3|stanje|pbz0 SBZ0|prejšnji|DA
3845|8.27|stanje|pbz0 SBZ0|čustven|DA
2493|7.7|stanje|pbz0 SBZ0|duševen|DA
3338|8.34|stanje|pbz0 SBZ0|bolezenski|DA
3191|7.9|stanje|pbz0 SBZ0|realen|DA
3063|8.0|stanje|pbz0 SBZ0|mejen|DA
2214|6.74|stanje|pbz0 SBZ0|povprečen|DA
2992|8.08|stanje|pbz0 SBZ0|premoženjski|DA
2883|7.04|stanje|pbz0 SBZ0|splošen|DA
2430|7.88|stanje|pbz0 SBZ0|agregaten|DA
2256|5.5|stanje|pbz0 SBZ0|različen|DA
7596|7.39|stanje|SBZ0 sbz2|podjetje|DA
4126|8.41|stanje|SBZ0 sbz2|okolje|DA
3287|7.2|stanje|SBZ0 sbz2|sistem|DA
1770|6.77|stanje|SBZ0 sbz2|proces|DA
1716|6.95|stanje|SBZ0 sbz2|družba|DA
939|5.73|stanje|SBZ0 sbz2|organizacija|DA
888|5.48|stanje|SBZ0 sbz2|država|DA
5112|8.26|stanje|SBZ0 sbz2|sredstvo|DA
4845|9.34|stanje|SBZ0 sbz2|zaloga|DA
1909|7.32|stanje|SBZ0 sbz2|posameznik|DA
1395|7.75|stanje|SBZ0 sbz2|pacient|DA
1118|7.43|stanje|SBZ0 sbz2|bolnik|DA
1009|6.26|stanje|SBZ0 sbz2|otrok|DA
991|6.22|stanje|SBZ0 sbz2|človek|DA
916|6.3|stanje|SBZ0 sbz2|oseba|DA
1409|7.28|stanje|SBZ0 sbz2|varnost|DA
1378|7.97|stanje|SBZ0 sbz2|pripravljenost|DA
1361|7.64|stanje|SBZ0 sbz2|terjatev|DA
1360|7.02|stanje|SBZ0 sbz2|voda|DA
1343|7.9|stanje|SBZ0 sbz2|zavest|DA
1337|7.39|stanje|SBZ0 sbz2|gospodarstvo|DA
1251|7.87|stanje|SBZ0 sbz2|nosilnost|DA
1232|7.24|stanje|SBZ0 sbz2|financiranje|DA
1066|7.6|stanje|SBZ0 sbz2|uporabnost|DA
889|6.65|stanje|SBZ0 sbz2|kultura|DA
38396|12.47|stanje|sbz0 SBZ2|bilanca|DA
1613|7.92|stanje|sbz0 SBZ2|izkaz|DA
16060|9.69|stanje|sbz0 SBZ2|analiza|DA
7473|9.21|stanje|sbz0 SBZ2|ocena|DA
7277|9.61|stanje|sbz0 SBZ2|izboljšanje|DA
3390|8.71|stanje|sbz0 SBZ2|spremljanje|DA
2735|8.42|stanje|sbz0 SBZ2|ugotavljanje|DA
1525|7.66|stanje|sbz0 SBZ2|vzpostavitev|DA
773|6.2|stanje|sbz0 SBZ2|doseganje|DA
5631|9.18|stanje|sbz0 SBZ2|pregled|DA
1296|7.4|stanje|sbz0 SBZ2|preverjanje|DA
1024|6.92|stanje|sbz0 SBZ2|ocenjevanje|DA
4915|9.76|stanje|sbz0 SBZ2|posnetek|DA
3750|8.18|stanje|sbz0 SBZ2|sprememba|DA
3132|8.22|stanje|sbz0 SBZ2|prikaz|DA
2774|8.21|stanje|sbz0 SBZ2|opis|DA
788|6.39|stanje|sbz0 SBZ2|predstavitev|DA
2147|8.3|stanje|sbz0 SBZ2|kazalnik|DA
1644|8.23|stanje|sbz0 SBZ2|poslabšanje|DA
1501|7.83|stanje|sbz0 SBZ2|ugotovitev|DA
1484|7.85|stanje|sbz0 SBZ2|slika|DA
1229|7.02|stanje|sbz0 SBZ2|primerjava|DA
1114|6.46|stanje|sbz0 SBZ2|posledica|DA
1102|5.86|stanje|sbz0 SBZ2|podlaga|DA
703|6.99|stanje|sbz0 SBZ2|odraz|DA
3003|9.58|stanje|gbz SBZ4|ugotoviti|DA
2323|9.38|stanje|gbz SBZ4|analizirati|DA
1584|8.78|stanje|gbz SBZ4|oceniti|DA
1509|8.95|stanje|gbz SBZ4|preveriti|DA
1267|8.4|stanje|gbz SBZ4|spremljati|DA
995|8.44|stanje|gbz SBZ4|ugotavljati|DA
760|7.89|stanje|gbz SBZ4|primerjati|DA
674|7.85|stanje|gbz SBZ4|ocenjevati|DA
615|8.0|stanje|gbz SBZ4|preverjati|DA
575|7.93|stanje|gbz SBZ4|preučiti|DA
2268|8.7|stanje|gbz SBZ4|prikazovati|DA
1477|8.72|stanje|gbz SBZ4|prikazati|DA
1219|7.57|stanje|gbz SBZ4|predstaviti|DA
914|8.07|stanje|gbz SBZ4|opisati|DA
825|8.08|stanje|gbz SBZ4|opisovati|DA
745|6.8|stanje|gbz SBZ4|upoštevati|DA
1897|8.88|stanje|gbz SBZ4|izboljšati|DA
1376|6.38|stanje|gbz SBZ4|predstavljati|DA
1014|6.98|stanje|gbz SBZ4|doseči|DA
663|6.18|stanje|gbz SBZ4|pomeniti|DA
555|3.88|stanje|gbz SBZ4|imeti|DA
1132|8.91|stanje|gbz SBZ4|odražati|DA
765|7.86|stanje|gbz SBZ4|kazati|DA
1060|8.27|stanje|gbz SBZ4|vzpostaviti|DA
788|7.68|stanje|gbz SBZ4|spremeniti|DA
2136|9.37|stanje|priredje|proces|DA
1091|8.41|stanje|priredje|sprememba|DA
759|6.7|stanje|priredje|razvoj|DA
644|8.42|stanje|priredje|dogodek|DA
380|6.95|stanje|priredje|delovanje|DA
267|6.66|stanje|priredje|možnost|DA
206|6.55|stanje|priredje|poslovanje|DA
1645|9.89|stanje|priredje|promet|DA
1136|9.35|stanje|priredje|gibanje|DA
656|8.87|stanje|priredje|trend|DA
502|7.8|stanje|priredje|stanje|DA
467|8.31|stanje|priredje|razmera|DA
249|7.11|stanje|priredje|položaj|DA
191|6.5|stanje|priredje|problem|DA
544|8.68|stanje|priredje|dogajanje|DA
438|7.96|stanje|priredje|bolezen|DA
423|6.88|stanje|priredje|potreba|DA
326|7.6|stanje|priredje|odločitev|DA
246|7.0|stanje|priredje|predlog|DA
271|7.8|stanje|priredje|perspektiva|DA
206|7.12|stanje|priredje|tok|DA
181|7.1|stanje|priredje|počutje|DA
3268|11.28|stanje|priredje|izkaz|NE
390|8.34|stanje|priredje|bilanca|NE
379|7.86|stanje|priredje|uspeh|NE
169|6.82|stanje|gbz SBZ2|zavedati|DA
511|11.22|stanje|gbz SBZ2|odražati|NE
106|5.42|stanje|gbz SBZ2|kazati|NE
89|8.85|stanje|gbz SBZ2|izkazovati|NE
63|7.62|stanje|gbz SBZ2|pokazati|DA
153|9.03|stanje|gbz SBZ2|prikazovati|NE
138|8.99|stanje|gbz SBZ2|oceniti|NE
102|8.3|stanje|gbz SBZ2|ugotoviti|NE
86|6.79|stanje|gbz SBZ2|poznati|NE
81|6.23|stanje|gbz SBZ2|upoštevati|DA
62|8.13|stanje|gbz SBZ2|prikazati|DA
160|7.71|stanje|gbz SBZ2|doseči|NE
