9|5.14|576|glavnica|samostalnik|pbz0 SBZ0|35|93588154|neplačan|glavnica_216|Obenem je davčna uprava v Kranju Žičnicam Vogel že odtegnila 46 milijonov od skupaj slabih 66 milijonov tolarjev neplačane glavnice z obrestmi, ki so pred devetimi leti ostale po ugasli Bohinjski turistični družbi.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
12|6.34|2102|smrad|samostalnik|pbz0 SBZ0|16|91243461|nepopisen|smrad_51|Skozi rešetko za odvod zraka od pečice za pečenje mesa se dan za dnem širi nepopisen smrad po pregretem olju in pečenem mesu.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
57|6.18|564|formalen|pridevnik|PBZ0 sbz0|51|52778648|nepopolnost|formalen_31|V nasprotju s tem je naročnik izbranega ponudnika ponovno pozval k odpravi iste formalne nepopolnosti.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
15|1.93|272|cenzura|samostalnik|pbz0 SBZ0|46|27958656|neposreden|cenzura_121|Trudili so se, da se ta kultura čim manj vidi in sliši, ni pa bilo neposredne cenzure, recimo prepovedi predstav ali zaplembe knjig.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
13|6.39|2039|skodelica|samostalnik|pbz0 SBZ0|86|89226209|nepregoren|skodelica_406|Nasvet: Če nimamo modela za kolačke, lahko spečemo kolačke tudi v nepregornih skodelicah za črno kavo (prostornina 1 dl).|DA|4:Da:DA|2:Da:DA|5:Da:DA||
9|5.78|694|hlačke|samostalnik|pbz0 SBZ0|8|93467712|nepremočljiv|hlačke_36|Kadar so te težave hujše in pogostejše, pa ne bodo odveč tudi vložki oziroma plenice in nepremočljive hlačke, ki jih lahko predpiše zdravnik na recept.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
8|3.76|1538|ohladitev|samostalnik|pbz0 SBZ0|51|93439898|nepričakovan|ohladitev_56|Česar ni storilo sušno septembrsko vreme, je dopolnila nepričakovana ohladitev, in vse je kazalo, da bo dobršen del letošnje jesenske rasti splaval po vodi.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
47|8.11|277|cigareta|samostalnik|pbz0 SBZ0|61|77345253|neprijavljen|cigareta_376|Pošiljko so zato še fizično pregledali in v zabojniku poleg prijavljenih plastičnih igrač našli neprijavljene cigarete.|DA|4:Mnozina:DA|7:Mnozina:DA|3:Da:DA||
25|7.58|280|cigareta|samostalnik|pbz0 SBZ0|64|77345378|neprižgan|cigareta_391|Odpreš škatlico, v nos udari prijeten vonj neprižgane cigarete, poiščeš vžigalnik ...|DA|4:Da:DA|7:Da:DA|3:Da:DA||
11|5.66|1961|satelit|samostalnik|pbz0 SBZ0|43|82658914|Neptunov|satelit_116|Pluton je bil morda komet ali asteroid (čeprav je dvakrat večji od največjega asteroida Cerera), mogoče pa je tudi, da je bil Neptunov satelit.|DA|4:Da:DA|2:Da:DA|5:Ne:NE||
15|6.66|2328|travma|samostalnik|pbz0 SBZ0|20|60392510|nerazrešen|travma_11|Ritualno, neprijetno ponavljanje že znanih gest in miselnih obratov je najboljši znak nerazrešene travme.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
15|5.92|480|dvojček|samostalnik|pbz0 SBZ0|41|61298265|nerojen|dvojček_97|V splitski bolnišnici so pred kratkim umrli porodnica in njena nerojena dvojčka.|DA|4:Mnozina:DA|7:Da:DA|3:Da:DA||
36|6.02|172|belina|samostalnik|pbz0 SBZ0|24|98772414|neskončen|belina_49|Z vrha hotela sem v daljavi pod modrim obzorjem uzrl neskončno belino.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
136|7.25|1032|kraljica|samostalnik|pbz0 SBZ0|21|50342073|nesporen|kraljica_46|Alenka Godec tokrat sicer ni dobila nagrade, je bila pa nesporna kraljica stila.|DA|4:Razsirjena:DA|7:Da:DA|5:Razsirjena:DA||
23|6.91|681|grozdje|samostalnik|pbz0 SBZ0|59|99390753|neškropljen|grozdje_226|KORUZO, v strokih ali v zrnju, pšenico in vino iz neškropljenega grozdja, prodamo.|DA|4:Da:DA|7:Da:DA|3:Da:DA|5:Da:DA|
9|5.51|1660|plezalec|samostalnik|pbz0 SBZ0|15|98502740|neustrašen_1|plezalec_26|Sobotno popoldne v Logarski dolini so popestrili jahalci, najbolj drzni so skakali s padali, pred Žoharjem so svojo zdržljivost in iznajdljivost pokazali neustrašni plezalci, ki so plezali po umetni steni.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
9|6.09|2452|zborovodja|samostalnik|pbz0 SBZ0|15|87329741|neutruden|zborovodja_46|Nastala je leta 1979 iz dotedanjih članic moravškega dekliškega zbora, ki ga je ustanovil Milan Kokalj in je še danes njihov neutrudni zborovodja.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
12|1.48|354|debelost|samostalnik|pbz0 SBZ0|57|89011888|nevaren|debelost_224|Po najnovejših ugotovitvah je najnevarnejša debelost v pasu.|DA|4:Da:DA|7:Najvecji:DA|3:Da:DA||
11|1.36|921|katakombe|samostalnik|pbz0 SBZ0|6|98795916|nevaren|katakombe_26|Langdon se zaplete v skrivnostni svet umorov, zapečatenih kript, nevarnih katakomb in zapuščenih katedral.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
15|3.55|780|intuicija|samostalnik|pbz0 SBZ0|16|98117902|neverjeten|intuicija_51|Namreč H. Opazoval je rusko-zahodna pogajanja in s svojo neverjetno intuicijo hitro ocenil, kako slabo stojijo.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
27|5.29|2156|spremljevalec|samostalnik|pbz0 SBZ0|20|69349567|nevtralen|spremljevalec_96|MVP!« je odmevalo iz dva tisoč grl slovenskih navijačev, ki so jim stoje pritegnili tudi mnogi » nevtralni « spremljevalci evropskega prvenstva 2009.|DA|4:Da:DA|2:Da:DA|5:Ne:NE||
57|6.09|1697|policaj|samostalnik|pbz0 SBZ0|18|72132668|newyorški|policaj_51|Ni je nevarnosti, ki bi newyorške policaje prepričala, da poleti branijo mesto v prostorih brez hlajenja.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
16|6.02|1205|manipulacija|samostalnik|pbz0 SBZ0|33|62724581|nezaslišan|manipulacija_41|Ko pa visoki predstavnik vlade začne obtoževati in napadati novinarsko delo in integriteto, češ, da gre za nezaslišano manipulacijo, je potrebno odgovoriti.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
18|5.91|83|avtoriteta|samostalnik|pbz0 SBZ0|31|31733318|nezmotljiv|avtoriteta_41|Hodil se je z nezmotljivo avtoriteto, čeprav je imel kratke, močne noge.|NE|4:Da:DA|7:ZgledNeKolMorda:NE|3:ZgledNeKolMorda:NE||
19|6.27|685|grozdje|samostalnik|pbz0 SBZ0|64|99390696|nezrel|grozdje_271|Agresivno vino: ponavadi iz nezrelega grozdja in z izstopajočo kislino ter trdimi tanini.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
26|4.29|177|belina|samostalnik|pbz0 SBZ0|29|98772368|nežen|belina_99|Z njim obdajo novoletno drevesce in nato v prijetni toploti doma uživajo v nežni belini.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
21|3.96|1424|muca|samostalnik|pbz0 SBZ0|30|94324069|nežen|muca_154|Termo nogavice s podobo kosmate in nežne muce bomo prav z veseljem nataknili na noge.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
39|4.88|2236|svila|samostalnik|pbz0 SBZ0|43|87168261|nežen|svila_96|Za naslovnico je svoje golo telo odela v nežno svilo in pokazala seksi dolge noge.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
51|8.45|2305|toleranca|samostalnik|pbz0 SBZ0|9|84262441|ničen|toleranca_11|"Cerkev v Belgiji se je pred kratkim opravičila za molk glede razkritih primerov zlorab v preteklosti, nadškof Leonard pa je obljubil "" nično toleranco"" do grešnih duhovnikov."|DA|4:Da:DA|2:Da:DA|5:Da:DA||
42|2.29|551|etaža|samostalnik|pbz0 SBZ0|39|92921864|nizek|etaža_119|Ker je segal Bohinjski ledenik do vhoda ali še više, je bil v jami domnevno pretok v začetnemu delu in nižji etaži.|DA|4:Najvecji:DA|7:Da:DA|3:Najvecji:DA||
444|5.57|1755|postava|samostalnik|pbz0 SBZ0|49|55122182|nizek|postava_151|Zaradi težav z osebnimi napakami smo morali v ključnih trenutkih igrati z nižjo postavo.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
135|3.93|1987|selekcija|samostalnik|pbz0 SBZ0|89|25487431|nizek|selekcija_141|Za status članskega igralca je poleg talenta in odrekanj treba redno trenirati in igrati v nižjih selekcijah vsaj 12 sezon.|DA|4:Najvecji:DA|2:NeVem:NEVEM|5:NeVem:NEVEM||
39|2.19|2320|toleranca|samostalnik|pbz0 SBZ0|24|84262312|nizek|toleranca_101|Prelivanje krvi bi bilo namreč neposreden razlog za posredovanje vojske, ki na Tajskem slovi po tradicionalno nizki toleranci do ljudskih nemirov.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
53|4.08|376|dež|samostalnik|pbz0 SBZ0|69|6683072|nočen|dež_166|Dirkače je pričakalo kislo vreme in tako je bil zaradi poplavljene steze (po močnem nočnem dežju) ...|DA|4:Da:DA|7:Da:DA|3:Da:DA||
12|2.04|1545|ohladitev|samostalnik|pbz0 SBZ0|59|93439901|nočen|ohladitev_131|Dnevi so sicer res že zelo topli, toda še vse do sredine maja lahko pride do nočnih nenadnih ohladitev.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
68|3.49|2097|smetana|samostalnik|pbz0 SBZ0|37|77663152|nogometen|smetana_156|"Kranjska zasedba bo proti ""celjskim grofom"" lovila prvo zmago med nogometno smetano."|DA|4:Da:DA|2:Da:DA|5:Da:DA||
6|2.92|758|hrapav|pridevnik|PBZ0 sbz0|22|110726791|noht|hrapav_90|Še tako skrbno urejeno ličilo, pričeska in obleka niso dovolj, če je koža na rokah hrapava, obarvana ali razpokana, nohti pa neurejeni.|NE|4:Struktura:NE|7:ZgledNeKolMorda:NE|5:Struktura:NE||
38|4.23|1557|okoljevarstven|pridevnik|PBZ0 sbz0|22|80606994|norma|okoljevarstven_121|V letošnjem letu je Cinkarna nadaljevala tudi s procesom usklajevanja proizvodnje z drugimi evropskimi okoljevarstvenimi normami.|DA|4:Mnozina:DA|7:Da:DA|2:Da:DA||
198|7.92|1067|krona|samostalnik|pbz0 SBZ0|13|19086947|norveški|krona_26|Posledica takega razmišljanja je bila seveda silovita krepitev tako norveške kot švedske krone.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
234|6.74|1813|prestolnica|samostalnik|pbz0 SBZ0|31|49222554|norveški|prestolnica_121|Eden izmed vrhuncev svetovnega prvenstva v nordijskih disciplinah v norveški prestolnici je moška tekaška štafeta.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
30|6.13|1341|moda|samostalnik|pbz0 SBZ0|42|86752353|nosljiv|moda_56|Vsaka sprememba pa je pravzaprav le retro izvedba nekoč že videne ideje, kajti v uporabni, nosljivi modi je bilo videno že domala vse, kar premore človeška domišljija.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
584|2.83|43|aplikacija|samostalnik|pbz0 SBZ0|36|91476699|nov|aplikacija_126|Poznavanje trenutne lokacije mobilne enote odpira možnosti novim aplikacijam in omogoča nadgradnjo obstoječih.|DA|7:Da:DA|4:Da:DA|5:Da:DA||
178|1.12|297|cigareta|samostalnik|pbz0 SBZ0|83|77344888|nov|cigareta_486|Vmes druge debate pa ne za dolgo in zopet kava prižge novo cigareto in hlastno začne.|DA|4:NeVem:NEVEM|7:Da:DA|3:Da:DA||
454|2.46|1047|kraljica|samostalnik|pbz0 SBZ0|36|50341821|nov|kraljica_131|Mona se nenadoma znajde na časopisni naslovnici kot » nova pevska kraljica«.|DA|4:Da:DA|7:Da:DA|5:Razsirjena:DA||
122|0.57|1085|krona|samostalnik|pbz0 SBZ0|32|19086816|nov|krona_151|Konkurenca v slovenski ligi je vse boljša in prav je, da je tako, a vendarle je naš cilj nova dvojna krona.|DA|4:Razsirjena:DA|7:NeVem:NEVEM|5:Ne:NE||
989|3.59|1346|moda|samostalnik|pbz0 SBZ0|50|86751245|nov|moda_126|Ni dolgo trajalo in v vojaških krogih so že na veliko razpravljali, ali ne bi bilo mogoče to novo modo izrabiti tudi v vojni.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
359|2.12|1590|očala|samostalnik|pbz0 SBZ0|46|97399770|nov|očala_135|Z lepim vremenom prihaja tudi močnejše sonce, zato si vzemite čas za nakup novih sončnih očal....|DA|4:Da:DA|7:Da:DA|2:Da:DA||
187|1.19|1658|plašč|samostalnik|pbz0 SBZ0|62|51426277|nov|plašč_141|Na glavo si je poveznil klobuk, da bi prekril svoje svetlejše lase, oblekel nov dežni plašč in si nadel Tomov plašen, rahlo prestrašen izraz.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
345|2.06|1756|postava|samostalnik|pbz0 SBZ0|50|55122147|nov|postava_161|Vseeno je igralka lahko ponosna na novo postavo in vsekakor so strije še najmanjša lepotna težava.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
218|1.41|1772|prelomnica|samostalnik|pbz0 SBZ0|16|51823025|nov|prelomnica_79|Vrnitev ameriških vojakov iz Vietnama in zapiranje delovnih mest pomenita za 'on-one' novo neizprosno prelomnico.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
465|2.48|1820|prestolnica|samostalnik|pbz0 SBZ0|38|49222410|nov|prestolnica_156|Sektor je poskrbel tudi za novo tujo prestolnico, v kateri lahko bivajo slovenski umetniki.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
190|1.21|1879|profil|samostalnik|pbz0 SBZ0|86|39927160|nov|profil_141|Pritisnemo gumb New in vnesemo ime novega profila (npr. Asterisk).|DA|4:Da:DA|2:Da:DA|5:Da:DA||
116|0.5|1970|satelit|samostalnik|pbz0 SBZ0|51|82658267|nov|satelit_146|Vesoljska agencija Nasa je proti Zemljini orbiti izstrelila nov satelit, ki pa svojega cilja ni dosegel.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
351|2.09|2022|sindikat|samostalnik|pbz0 SBZ0|72|64305231|nov|sindikat_496|In ravno pojem pravna država bodo danes Konfederacija novih sindikatov Slovenije Neodvisnost, predstavnik bivših ...|DA|4:Da:DA|2:Da:DA|5:Da:DA||
82|4.98|1280|maček|samostalnik|pbz0 SBZ0|34|57613503|novinarski|maček_150|Kaj bo počel po vrnitvi domov, ne vemo, a prepričani smo, da staremu novinarskemu mačku ne bo dolgčas.|DA|4:Da:DA|7:Da:DA|3:NeVem:NEVEM||
14|4.32|13|angažiran|pridevnik|PBZ0 sbz0|30|49847618|novinarstvo|angažiran_41|Zaposlila se je kot novinarka in delo angažiranega raziskovalnega novinarstva opravljala šestnajst let, večinoma v Manchestru, kjer tudi zdaj živi.|DA|7:Da:DA|4:Da:DA|5:Da:DA||
16|5.03|2286|terorizem|samostalnik|pbz0 SBZ0|39|34242371|novodoben|terorizem_106|Poleg tega se je zahodni svet dokaj uspešno povezal v boju proti novodobnemu terorizmu, še posebej odkar je tarča teroristov postala Evropa.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
667|7.69|1094|kronika|samostalnik|pbz0 SBZ0|32|62012887|novomeški|kronika_46|KLJUČAVNICA - Bodica s tem naslovom v prejšnji Novomeški kroniki je skoraj zanetila medstrankarsko vojno.|DA|4:NeVem:NEVEM|7:NeVem:NEVEM|5:Ne:NE||
14|5.89|481|dvojček|samostalnik|pbz0 SBZ0|41|61298399|novorojen|dvojček_102|Ne nazadnje mora nogometaš po novem poleg žene po cestah prevažati tudi novorojena dvojčka.|DA|4:Mnozina:DA|7:Da:DA|3:Mnozina:DA||
74|4.55|2161|spremljevalec|samostalnik|pbz0 SBZ0|26|69349073|nujen|spremljevalec_146|Preostali denar dobimo od pokroviteljev in drugih dejavnosti, ki so nujen spremljevalec prireditve.|DA|4:Razsirjena:DA|2:Da:DA|5:Da:DA||
39|3.67|2174|spremljevalka|samostalnik|pbz0 SBZ0|19|77475416|nujen|spremljevalka_116|Tudi izsledki sodobne znanosti potrjujejo, da je dieta nujna spremljevalka zdravljenja jetrnih bolezni.|DA|4:Razsirjena:DA|2:Da:DA|5:Da:DA||
24|4.41|1625|perje|samostalnik|pbz0 SBZ0|33|83256338|obarvan|perje_121|V perutih in v korenu repa ima predvsem samček spomladi večje polje rumeno obarvanega perja.|DA|4:Razsirjena:DA|7:Da:DA|2:Da:DA||
17|4.51|2105|smrad|samostalnik|pbz0 SBZ0|19|91243457|občasen|smrad_91|Vsekakor obisk našega mesta ponuja možnosti za izjemna doživetja, ki jih tudi občasni smrad v izjemnih razmerah zagotovo ne bo ogrozil.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
33|5.12|2145|spremljevalec|samostalnik|pbz0 SBZ0|11|69349463|občasen|spremljevalec_106|Z velikim pivom v roki, ki je njen občasni spremljevalec v diskotekah, in s posledičnim vinjenim vedenjem ni prav nič privlačna.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
19|6.19|212|bratski|pridevnik|PBZ0 sbz0|28|77980633|občestvo|bratski_1|Poseben pomen za rast bratskega občestva ima skupno molitveno bogoslužje.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
685|6.0|789|izjemen|pridevnik|PBZ0 sbz0|31|33968289|občutek|izjemen_96|Spet se je vrnila nogometna evforija, kar je seveda nekaj izjemnega, občutki so prijetni.|NE|4:NeVem:NEVEM|7:ZgledNeKolMorda:NE|5:ZgledNeKolMorda:NE||
37|2.19|2495|žgoč|pridevnik|PBZ0 sbz0|16|34134799|občutek|žgoč_110|Pomiri vse znake vzdražene kože (vnetja, rdečice, žgoči občutek na koži).|DA|4:Da:DA|2:Da:DA|5:Da:DA||
73|7.08|1842|prihranek|samostalnik|pbz0 SBZ0|15|66146200|občuten_1|prihranek_16|Z uvedbo ustrezne informacijske podpore v logističnih procesih lahko dosežemo občutne prihranke v poslovanju.|DA|4:Mnozina:DA|2:Da:DA|5:Da:DA||
19|7.49|1909|ritka|samostalnik|pbz0 SBZ0|15|97313861|obel|ritka_26|Imela je majhne, čvrste prsi pa veliko oblo ritko na dolgih nogah.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
11|3.21|1063|kresen|pridevnik|PBZ0 sbz0|15|83144476|običaj|kresen_38|Tu še plešejo belokranjska kola in slave praznik pomladi z zelenim Jurijem ter ohranjajo kresne običaje.|DA|4:Mnozina:DA|7:Da:DA|5:Mnozina:DA||
35|3.56|308|cigareta|samostalnik|pbz0 SBZ0|94|77345045|običajen|cigareta_541|Polnjena je z mešanico nikotina in aromatičnih dodatkov in ima podoben učinek kot običajna cigareta.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
10|1.8|1366|modrček|samostalnik|pbz0 SBZ0|14|96907245|običajen|modrček_36|Več razlogov je, zakaj običajni modrčki niso primerni za rekreacijo.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
121|6.51|1747|postava|samostalnik|pbz0 SBZ0|41|55122255|obilen|postava_111|Namenoma so jo postavili kot tretjo, da ne bi bila glavna, a je kljub obilni postavi zasenčila druge.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
43|5.79|1888|realizem|samostalnik|pbz0 SBZ0|7|75477777|objektiven|realizem_26|Skupaj z Gončarovom je ustvaril ruski objektivni realizem, vendar z opaznimi lirskimi prvinami in poudarjeno socialno kritiko.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
72|6.72|363|dež|samostalnik|pbz0 SBZ0|55|6683456|oblačen|dež_46|NAPOVED - Dopoldne bo še pretežno oblačno, dež bo v glavnem ponehal.|NE|4:Struktura:NE|7:Struktura:NE|3:Struktura:NE||
313|9.04|1338|moda|samostalnik|pbz0 SBZ0|37|86751950|oblačilen|moda_1|Bolj bi ohranjala oblike in manj (čeprav še vedno) bi bila podvržena vsakokratni oblačilni modi.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
13|1.67|1468|naguban|pridevnik|PBZ0 sbz0|29|110867560|oblačilo|naguban_115|Ker so slonele na zidu, je nagubano blago oblačil poudarjalo njihovo držo.|NE|4:Struktura:NE|7:Ne:NE|2:Da:DA||
62|3.86|2254|svilen|pridevnik|PBZ0 sbz0|22|106386562|oblačilo|svilen_146|Končno lahko tudi pranje volnenih in svilenih oblačil prepustite nežnim »rokam« pralnih strojev!|DA|4:Da:DA|2:Da:DA|5:Da:DA||
48|4.87|2433|vulkanski|pridevnik|PBZ0 sbz0|24|95983237|oblak|vulkanski_111|Tam bo v soboto zvečer prostora za malo letališče v času vulkanskih oblakov.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
13|1.62|1639|pikčast|pridevnik|PBZ0 sbz0|13|99999698|obleka|pikčast_64|Uporabniki portala Mobitel Planet so zanjo namreč izbrali pikčasto obleko oblikovalke Maje Mehle.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
7|0.73|2138|spran|pridevnik|PBZ0 sbz0|13|110739899|obleka|spran_65|Bosa, oblečena v tanko, sprano poletno obleko.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
7|4.71|1459|naguban|pridevnik|PBZ0 sbz0|18|110867634|oblekica|naguban_36|Tokrat nas je očarala v rožasti nagubani oblekici z angelskim pogledom in popolnimi dodatki.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
81|1.91|1026|kožen|pridevnik|PBZ0 sbz0|24|90703180|oblika|kožen_166|Prizadetost oči se kaže z bolečino in občutljivostjo na svetlobo in se lahko pojavi tudi pri blagi kožni obliki.|DA|4:Da:DA|7:Da:DA|5:Ne:NE||
217|3.31|2202|standarden|pridevnik|PBZ0 sbz0|35|55430472|oblika|standarden_166|Velika večina predmetov, ki jih uvrščamo na uporabniški vmesnik, je v standardni in izboljšani obliki.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
342|7.13|2011|sindikat|samostalnik|pbz0 SBZ0|62|64305611|območen|sindikat_406|Leclerc skupaj s predstavniki območnega sindikata Ljubljane z delodajalci pogovarjali o kršenju delovne zakonodaje.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
12|2.82|1502|neprilagojen|pridevnik|PBZ0 sbz0|18|71187105|obnašanje|neprilagojen_14|Študent pridobi tudi nekatera teoretična in praktična znanja iz reševanja težavnega, neprilagojenega oz. motenega obnašanja psa.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
19|3.59|1789|prenosljiv|pridevnik|PBZ0 sbz0|14|90538083|obolenje|prenosljiv_41|Okužbe s spolno prenosljivimi obolenji so najpogostejše v obdobju do 25 let.|DA|4:Razsirjena:DA|7:Da:DA|2:Da:DA||
44|5.21|1702|policaj|samostalnik|pbz0 SBZ0|26|72132230|oborožen|policaj_96|Njihov dom so stražili do zob oboroženi policaji, iznajdljiva Malika pa jim je podtikala uspavalo v čaj.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
411|6.11|1482|nedeljski|pridevnik|PBZ0 sbz0|37|17201319|obračun|nedeljski_101|Argentinci pa so še enkrat več visoko zmagali in v vlogi izrazitih favoritov pričakujejo nedeljski finalni obračun z gorečimi rivali iz dežele sambe.|DA|4:Da:DA|7:Da:DA|2:Da:DA||
56|8.2|675|grozdje|samostalnik|pbz0 SBZ0|53|99390775|obran|grozdje_191|Letos so bili idealni pogoji, da s pozno obranim grozdjem pridejo do vrhunskega vina vseh vin.|DA|4:Da:DA|7:Da:DA|5:Da:DA||
90|5.15|2194|standarden|pridevnik|PBZ0 sbz0|29|55430756|obrazec|standarden_111|Vaša zavarovalnica vam lahko izda evropski obrazec za prijavo nesreče, to je standardni obrazec, ki vam v primeru nesreče v drugi državi olajša prijavo na samem mestu nesreče.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
38|4.36|2211|standardiziran|pridevnik|PBZ0 sbz0|14|108047454|obrazec|standardiziran_26|Zaradi vsebinske raznolikosti poslovnih dopisov je nemogoče uveljaviti povsem enoten, standardiziran obrazec splošnega dopisa.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
13|6.67|1409|muca|samostalnik|pbz0 SBZ0|15|94324253|obrit|muca_46|Lendero in Miha Hercog sta se pred ajala strastem sredi parkirišča Saša Lendero ima zaradi nasilnežev poškodovano in obrito muco ...|DA|4:Da:DA|7:Da:DA|2:Da:DA||
61|5.85|2273|terorizem|samostalnik|pbz0 SBZ0|25|34242597|obtožen_2|terorizem_61|Bushev veto bo omogočil uporabo te metode za nadaljnje zasliševanje zapornikov, obtoženih terorizma.|NE|4:Struktura:NE|2:Struktura:NE|5:Struktura:NE||
11|5.66|173|belina|samostalnik|pbz0 SBZ0|25|98772465|obupen|belina_59|Sporočiti nam morate le, kdo igra glavno moško vlogo v filmu Obupna belina.|NE|4:Ne:NE|7:Ne:NE|3:NeVem:NEVEM||
758|10.8|1260|maček|samostalnik|pbz0 SBZ0|16|57613748|obut|maček_1|Na dečke je največji vtis naredil obuti maček, deklice so prisegale na Marjetico.|NE|4:NeVem:NEVEM|7:NeVem:NEVEM|5:Ne:NE||
48|4.34|302|cigareta|samostalnik|pbz0 SBZ0|88|77345036|obvezen|cigareta_511|Najbolj bode v oči prav to, da z zbadanjem moških seka vejo, na kateri visi (s svojo obilno zadnjico, obvezno cigareto in prehitrim jezikom).|DA|4:NeVem:NEVEM|7:Da:DA|3:Da:DA||
82|5.03|2143|spremljevalec|samostalnik|pbz0 SBZ0|10|69349157|obvezen|spremljevalec_111|Poleg teh bolezni seveda ne smemo pozabiti na tradicionalno bolezen, in skorajda obveznega spremljevalca potovanj - glavobola.|DA|4:Razsirjena:DA|2:Da:DA|5:Da:DA||
34|3.83|2177|spremljevalka|samostalnik|pbz0 SBZ0|22|77475469|obvezen|spremljevalka_131|Vse pohvale pa gredo novi napihljivi zaščitni ograji, ki je letos obvezna spremljevalka dirk za veliko nagrado.|DA|4:Razsirjena:DA|2:Da:DA|5:Da:DA||
38|2.3|2363|učiteljev|pridevnik|PBZ0 sbz0|10|99742388|obveznost|učiteljev_81|Tristopenjska ocenjevalna lestvica omogoča preudarnejšo in natančnejšo določitev minimalne šolske učne zahtevnosti, ki je temeljni regulator tudi za strokovno utemeljeno učno načrtovanje učenčevih in učiteljevih učnih obveznosti.|DA|4:Razsirjena:DA|2:Da:DA|5:Da:DA||
39|5.47|1852|prihranek|samostalnik|pbz0 SBZ0|23|66146390|ocenjen|prihranek_76|Krka podeljuje nagrade za vsak inovativni predlog in tudi za izboljšave, ki temeljijo na izračunanem in ocenjenem prihranku.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
9|6.24|2415|vrenje|samostalnik|pbz0 SBZ0|28|86881189|oceten|vrenje_31|Vinski kis nastane z ocetnim vrenjem dobrih starih vin, hladi in ustavlja krvavitve.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
75|3.1|1939|rosen|pridevnik|PBZ0 sbz0|9|100697119|oči_2|rosen_56|Tudi celotna spremljevalna ekipa je v slabih štirih mesecih iz skupine znancev prerasla v bratovščino, ki se je poslovila rosnih oči.|DA|4:Struktura:NE|2:Da:DA|5:Da:DA||
11|4.92|2465|čili|samostalnik|pbz0 SBZ0|22|109608436|očiščen|čili_51|Če imate radi pekoče, lahko juhi dodate očiščen in drobno sesekljan svež čili.|DA|4:Da:DA|2:Da:DA|5:Da:DA||
9|4.71|1296|melona|samostalnik|pbz0 SBZ0|16|104219332|očiščen|melona_36|Potrebujemo: 80 dag olupljene in očiščene melone, 15 dag rjavega sladkorja v prahu, 1 dl belega vina in limono.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
25|0.84|246|briljanten|pridevnik|PBZ0 sbz0|24|23536992|oddaja|briljanten_159|Pred tednom dni je scenaristka in režiserka Špela Horvat pripravila briljantno oddajo o zgodovini viktorjev.|DA|4:Da:DA|7:Da:DA|3:Da:DA||
